Date,Stock_symbol,Lsa_summary,sentiment
2023-04-03 00:00:00 UTC,AAPL,"An uptick in U.S. Treasury yields pushed major technology stocks and other growth shares such as Apple Inc AAPL.O, Amazon.com Inc AMZN.O, Microsoft Corp MSFT.O and Alphabet Inc GOOGL.O down between 0.4% and 1%. By Ankika Biswas and Amruta Khandekar April 3 (Reuters) - Futures tracking the S&P 500 and the Nasdaq fell on Monday as a surge in oil prices renewed worries of persistent inflationary pressures, bolstering bets that the U.S. Federal Reserve will deliver another interest rate hike at its next meeting. O/R ""We could see inflation bottom out a little bit higher than anticipated, which may mean that the Fed continues their rate hiking a lot longer and further than many currently expect,"" said Paul Nolte, senior wealth adviser and market strategist at Murphy & Sylvest.",2.0
2023-04-02 00:00:00 UTC,AAPL,"For example, the top three holdings of the fund are Microsoft (NASDAQ:MSFT), Apple (NASDAQ:AAPL), and Nvidia (NASDAQ:NVDA). From electric vehicles to communication services to content streaming to cryptocurrencies, you can’t go wrong with ARKK if you’re primarily seeking a shotgun approach to the tech ecosystem. A former senior business analyst for Sony Electronics, Josh Enomoto has helped broker major contracts with Fortune Global 500 companies.",3.0
2023-04-01 00:00:00 UTC,AAPL,"According to Robinhood's own investor index, Walt Disney (NYSE: DIS), Apple (NASDAQ: AAPL), and NIO (NYSE: NIO) are among the most widely held stocks on its platform. The House of Mouse was once considered a great post-pandemic reopening play as consumers flocked back to the movie theaters and its theme parks, but lost its luster as investors focused on its streaming losses and CEO Bob Chapek's tendency to aggressively cut costs instead of foster growth. Yet Iger's recent decision to lay off 7,000 employees, or 3% of its global workforce, suggests the company still faces intense pressure as its streaming losses compress its margins.",2.0
2023-03-31 00:00:00 UTC,AAPL,"Mega-caps like Apple AAPL, Microsoft MSFT and Amazon.com AMZN saw more than $600 billion in a combined rally this month. Click to get this free report Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report iShares U.S. While the decline in yields and the Fed’s dovish comments ignited a rally early in the month, the failure of several banks and the fear of contagion across the globe led to a series of sell-offs.",3.0
2023-03-30 00:00:00 UTC,AAPL,"For example, tech stock Apple (NASDAQ: AAPL) is leading with its innovation on multiple fronts. For instance, the Oracle of Omaha and his team have been steadily plowing capital into media stock Paramount Global (NASDAQ: PARA) over the past couple of quarters. Although ad weakness is temporarily weighing on Paramount's legacy TV media segment, the company is enjoying lightning-fast revenue and subscriber growth from its streaming services.",4.0
2023-03-29 00:00:00 UTC,AAPL,"Click to Enlarge Source: Chart courtesy of TrendSpider Apple (NASDAQ:AAPL) stock has been trading quite well lately, as shares are up 28% so far this year. Hot Stocks for Tomorrow: Apple (AAPL) The Chart: On Tuesday, AAPL stock pulled back but held its 10-day moving average and closed above $157.50.",5.0
2023-03-28 00:00:00 UTC,AAPL,"Apple (AAPL) was down 1.2% after it said that it has introduced Apple Pay Later in the US. In company news, Alibaba (BABA) shares were rising 15% after the e-commerce giant said it plans to split its business into six main units, with each able to raise outside capital and explore an initial public offering. The product allows users to split purchases into four payments, spread over six weeks with no interest and fees.",2.0
2023-03-27 00:00:00 UTC,AAPL,"U.S. Treasury yields rose on Monday as fears about the banking sector eased, weighing on major growth stocks like Meta Platforms META.O, Microsoft Corp MSFT.O and Apple Inc AAPL.O. ""The news about SVB being bought out may be calming some jitters that are going on in the banking sector,"" said Randy Frederick, managing director of trading and derivatives at Charles Schwab. Traders have largely priced in that the Federal Reserve will pause rate hikes in May amid lingering worries about the banking sector stress potentially causing a steep economic downturn.",2.0
2023-03-26 00:00:00 UTC,AAPL,"Shares of the top five companies by market value -- Apple AAPL.O, Microsoft MSFT.O, Alphabet GOOGL.O, Amazon AMZN.O and Nvidia NVDA.O -- have gained between 4.5% and 12% since March 8, when troubles at Silicon Valley Bank set off banking system worries. By Lewis Krauskopf NEW YORK, March 24 (Reuters) - Investors are relying on an old strategy to navigate the current tumult in asset prices: buying shares of the massive U.S. companies that led markets higher for years. ""The view from investors is that technology companies are in a better place to get through an uncertain period of time,” said Keith Lerner, co-chief investment officer at Truist Advisory Services, which is overweight the tech sector.",4.0
2023-03-25 00:00:00 UTC,AAPL,"Apple Apple (NASDAQ: AAPL) is arguably the Oracle of Omaha's favorite stock after Berkshire Hathaway itself. Floor & Decor also projected that 2023 net sales will rise nearly 10%, based on the midpoint of its guidance range. Several Wall Street analysts have raised their price targets on the stock in part because of these expectations.",4.0
2023-03-24 00:00:00 UTC,AAPL,"Especially high volume was seen for the $160 strike call option expiring March 24, 2023, with 74,927 contracts trading so far today, representing approximately 7.5 million underlying shares of AAPL. Below is a chart showing ENPH's trailing twelve month trading history, with the $195 strike highlighted in orange: Apple Inc (Symbol: AAPL) saw options trading volume of 655,112 contracts, representing approximately 65.5 million underlying shares or approximately 97.5% of AAPL's average daily trading volume over the past month, of 67.2 million shares. Below is a chart showing AAPL's trailing twelve month trading history, with the $160 strike highlighted in orange: And Costco Wholesale Corp (Symbol: COST) saw options trading volume of 19,640 contracts, representing approximately 2.0 million underlying shares or approximately 89% of COST's average daily trading volume over the past month, of 2.2 million shares.",3.0
2023-03-23 00:00:00 UTC,AAPL,"Competitive Scenario Given the upbeat scenario, not only Amazon but also its peer, Apple AAPL, is leaving no stone unturned to expand its presence in this market. Click to get this free report Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report American Eagle Outfitters, Inc. (AEO) : Free Stock Analysis Report Booking Holdings Inc. (BKNG) : Free Stock Analysis Report To read this article on Zacks.com click here. The new Amazon-built TVs feature Fire TV Ambient Experience, which leverages built-in presence sensors to detect someone entering the room when not streaming.",3.0
2023-03-22 00:00:00 UTC,AAPL,"The streaming-giant has been suffering from stiff competition from the likes of Disney DIS, Amazon AMZN and Apple AAPL. Click to get this free report Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Netflix, Inc. (NFLX) : Free Stock Analysis Report The Walt Disney Company (DIS) : Free Stock Analysis Report To read this article on Zacks.com click here. The Zacks Consensus Estimate for first-quarter revenues is pegged at $8.18 billion, indicating 3.92% growth from the year-ago quarter’s reported figure.",2.0
2023-03-21 00:00:00 UTC,AAPL,"Two tech stocks that have raised their dividend over the last year are Microsoft (NASDAQ: MSFT) and Apple (NASDAQ: AAPL). Not only do most top dividend-paying companies continue paying dividends through tough times, but many of them reward shareholders with increases to their payouts every year -- rain or shine. At the end of the day, however, both stocks look like attractive investments for investors looking to add a growing stream of dividend income to their portfolios.",4.0
2023-03-20 00:00:00 UTC,AAPL,"European Commission Vice-President Margrethe Vestager, who has ordered Apple AAPL.O to pay 13 billion euros in back taxes in Ireland and Amazon AMZN.O 250 million euros to Luxembourg, among a dozen cases, has said such tax deals amount to illegal tax breaks. By Foo Yun Chee BRUSSELS, March 20 (Reuters) - EU regulators are likely to open investigations into tax deals between EU countries and multinationals after reviewing their arrangements in the previous decade, the bloc's competition chief warned on Monday. ""My services have conducted an in-depth inquiry into tax ruling practices in all member states for the period 2014-2018, and I expect this will lead to new investigations in certain countries,"" she told a conference in Copenhagen.",2.0
2023-03-19 00:00:00 UTC,AAPL,"The Omaha, Nebraska-based conglomerate owns dozens of businesses including Geico car insurance and the BNSF railroad, and stocks such as Apple Inc AAPL.O and Bank of America Corp BAC.N. They suggest that Buffett and fellow billionaire Vice Chairman Charlie Munger, who handle major capital allocation decisions, still view Berkshire's stock as undervalued, and repurchases as a prudent use of the company's cash. In his Feb. 25 annual letter to shareholders, Buffett defended buybacks, calling someone who views all repurchases as harmful ""an economic illiterate or a silver-tongued demagogue.""",5.0
2023-03-18 00:00:00 UTC,AAPL,"AAPL Apple $155.00 MSFT Microsoft $279.43 GOOG GOOGL Alphabet $102.46 AMZN Amazon $98.95 BRK-B Berkshire Hathaway $293.51 NVDA Nvidia $257.25 TSLA Tesla $180.13 Apple (AAPL) Source: Vytautas Kielaitis / Shutterstock.com Unless you’ve frozen yourself for later resuscitation, you’re familiar with consumer technology giant Apple (NASDAQ:AAPL). Presently, the market price of AAPL is at a forward multiple of 26.32. Finally, Wall Street analysts support AAPL, pegging it a consensus moderate buy.",3.0
2023-03-17 00:00:00 UTC,AAPL,"The majority of the companies joining the business mission already have a business or manufacturing presence in Vietnam, including Apple AAPL.O, Coca-Cola KO.N and PepsiCo PEP.O, Thanh said, with some planning to expand it. By Francesco Guarascio HANOI, March 17 (Reuters) - SpaceX, Netflix and Boeing are among the companies joining the ""biggest-ever"" U.S. business mission to Vietnam next week to discuss investment and sales opportunities in the booming Southeast Asian nation, the organiser said. Aerospace manufacturers Boeing BA.N, Lockheed Martin LMT.N and Bell TXT.N will hold meetings with state-owned Vietnamese defence procurement companies, Thanh told Reuters, adding that it was the first time in about a decade that security firms had decided to join the annual mission to Vietnam.",3.0
2023-03-16 00:00:00 UTC,AAPL,"All of them were additions to existing positions, including more shares of Berkshire's biggest holding -- Apple (NASDAQ: AAPL). The legendary investor and his longtime business partner, Charlie Munger, can buy back Berkshire stock whenever they think it's valued attractively. Buffett wrote, ""When you are told that all repurchases are harmful to shareholders or to the country, or particularly beneficial to CEOs, you are listening to either an economic illiterate or a silver-tongued demagogue (characters that are not mutually exclusive).""",4.0
2023-03-15 00:00:00 UTC,AAPL,"These companies are some of the most recognizable and influential corporations in the world, including technology giants such as Apple (NASDAQ: AAPL) and Salesforce (NYSE: CRM), financial institutions like Goldman Sachs (NYSE: GS) and JPMorgan Chase (NYSE: JPM), and consumer goods companies such as Coca-Cola (NYSE: KO) and Procter & Gamble (NYSE: PG). It is composed of 30 large-cap companies that are considered leaders in their respective industries and represent a cross-section of the American economy. This includes its flagship Windows operating system, Office productivity suite, and Azure cloud computing platform.",3.0
2023-03-14 00:00:00 UTC,AAPL,"As for investing in stocks, it has large but not controlling stakes in about 45 companies, including DaVita, Kraft Heinz, and Liberty Media. Taking that lead, investors who are interested in learning how to invest like Buffett should consider buying stock in companies that operate outstanding businesses with great management and that hold for the long term. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market.",4.0
2023-03-13 00:00:00 UTC,AAPL,"By Blake Brittain March 13 (Reuters) - Apple Inc AAPL.O, Google LLC GOOGL.O, Cisco Systems Inc CSCO.Oand others can sue the U.S. Patent and Trademark Office to challenge a rule that reduced the number of patent-validity proceedings at a USPTO tribunal, a U.S. appeals court said Monday. An internal rule that gave the agency's judges greater discretion to deny inter partes review petitions ""dramatically reduced access"" to the process, the companies told the appeals court. But the three-judge panel said the PTO may have been required to hold a period of public notice and comment before making the rule, and that it could be challenged based on that argument.",2.0
2023-03-12 00:00:00 UTC,AAPL,"The Memphis, Tennessee-based company has also provided an annually compounded total shareholder return of 13.2% over the past 10 years, while a stellar A- credit rating from Standard & Poor's and a very modest 3.97 ratio of net debt-to-earnings before interest, taxes, depreciation, and amortization (EBITDA) speak to the strength of its balance sheet. MAA stock is currently selling for about 25% less than a year ago at this time, as this residential REIT has seen the same sell-off that higher interest rates and concerns over the ability to continue rapid rent increases (and income) have sparked among its peers. That could make this a great time to pick up some shares of this longtime producer of strong shareholder returns with a record that can match that of many a glamorous growth stock, especially for buy-and-hold investors interested in such mundane things as sustainable retirement income.",3.0
2023-03-11 00:00:00 UTC,AAPL,"There was an article by Christopher Mims here several weeks back in the Wall Street Journal that talks about the decline of the nice-to-have economy and I thought it was a good and timely piece given where things stand today. Jason Moser: Thankfully, Matt, I don't want to have any student loan bills coming up, but given your financial advisor said, we may need to chat after taping because I have one child going to college in the fall and another one going a year later. The Motley Fool has positions in and recommends Apple, Best Buy, DoorDash, Netflix, Peloton Interactive, Salesforce, Stitch Fix, Target, Uber Technologies, Walmart, and Walt Disney.",3.0
2023-03-10 00:00:00 UTC,AAPL,March 10 (Reuters) - Apple Inc AAPL.O shareholders on Friday rejected two shareholder proposals put forth by conservative U.S. groups focused on scrutinizing the iPhone maker's inclusion and diversity policies and its ties to China. Shareholders also approved the company's executive pay packages. The approval comes after the company reduced Chief Executive Officer Tim Cook's pay and made it more dependent on stock performance.,2.0
2023-03-09 00:00:00 UTC,AAPL,"With this fund, investors get exposure to all the largest tech titans, including Apple (NASDAQ:AAPL), Microsoft (NASDAQ:MSFT), Alphabet (NASDAQ:GOOGL) and more. On the date of publication, Joel Baglole held long positions in AAPL, MSFT and GOOGL. With index funds, investors can gain broad exposure to the stock market or a particular economic sector or industry.",5.0
2023-03-08 00:00:00 UTC,AAPL,"By Stephen Nellis March 8 (Reuters) - Humane Inc, a startup founded by former Apple Inc AAPL.O employees, said on Wednesday it has raised $100 million and will release its first products this spring. The company, founded in 2018 by Imran Chaudhri and Bethany Bongiorno, has now raised $241 million but has yet to disclose what it is building, saying only that it is a ""software platform and consumer device built from the ground up for artificial intelligence."" ""Our products are built on an integrated device and cloud platform that will allow us, and others, to create AI-driven experiences that feel natural, fun and needed,"" Patrick Gates, another Apple veteran who is Humane's chief technology officer, said in a statement.",3.0
2023-03-07 00:00:00 UTC,AAPL,"Berkshire also owns dozens of companies including Geico car insurance, the BNSF railroad, consumer brands such as Dairy Queen and Fruit of the Loom, and other stocks including Apple Inc AAPL.O. By Jonathan Stempel March 7 (Reuters) - Warren Buffett's Berkshire Hathaway Inc BRKa.N has resumed its purchases of Occidental Petroleum Corp OXY.N shares after a five-month hiatus, increasing its stake in the oil company to about 22.2%, a regulatory filing showed on Tuesday. After its stake surpassed 20%, Berkshire adopted the equity method of accounting for its holdings, and now reports its share of Occidental's results with its own.",3.0
2023-03-06 00:00:00 UTC,AAPL,"This may have many investors wondering if big tech stocks like Apple (AAPL), Alphabet (GOOGL), and Amazon (AMZN) could have extended rallies. Image Source: Zacks Investment Research Pivoting to Apple, shares of AAPL trade at $155 per share at 23.9X forward earnings and above the benchmark’s 18.1X. Click to get this free report Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Alphabet Inc. (GOOGL) : Free Stock Analysis Report To read this article on Zacks.com click here.",3.0
2023-03-05 00:00:00 UTC,AAPL,"Apple As the home of consistently in-demand products such as the iPhone, MacBook, AirPods, and more, Apple (NASDAQ: AAPL) has achieved the highest market cap in the world at $2.3 trillion. Apple's forward price-to-earnings ratio (P/E) of 24.35 has decreased by 10.7% over the last year, presenting an exciting buying opportunity and making the company's stock a bargain. The House of Mouse has dominating positions at the box office and in theme parks, with its streaming business likely to prove a lucrative venture over the long term.",4.0
2023-03-04 00:00:00 UTC,AAPL,"Below is Validea's guru fundamental report for APPLE INC (AAPL). Of the 22 guru strategies we follow, AAPL rates highest using our Patient Investor model based on the published strategy of Warren Buffett. APPLE INC (AAPL) is a large-cap growth stock in the Communications Equipment industry.",5.0
2023-03-03 00:00:00 UTC,AAPL,"March 3 (Reuters) - Apple Inc's AAPL.O head of cloud services Michael Abbott is leaving the company, joining a growing list of senior officials who have departed the iPhone maker recently, Bloomberg News reported on Friday. (Reporting by Leroy Leo in Bengaluru; Editing by Krishna Chandra Eluri) ((Leroy.Dsouza@thomsonreuters.com ; Twitter: https://twitter.com/LeroyLeo7;)) The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc.",2.0
2023-03-02 00:00:00 UTC,AAPL,"The Apple Inc AAPL.O supplier is also expected to gain from pent up demand for iPhones after Apple grappled with production hurdles in China in the latter half of last year. Adds share movement, Q1 revenue March 2 (Reuters) - Broadcom Inc AVGO.O forecast second-quarter revenue above estimates on Thursday, as increased investments in artificial intelligence spurs demand for its chips used in data centers. In a deteriorating economy, where both consumer and enterprise spending is on a decline, AI has emerged as a bright spot for chip firms like Nvidia NVDA.O and Broadcom AVGO.O, thanks to the strong potential applications of the technology as illustrated by OpenAI's chatbot ChatGPT.",3.0
2023-03-01 00:00:00 UTC,AAPL,"Taking into account individual holdings, Apple Inc (AAPL) accounts for about 3.63% of the fund's total assets, followed by Microsoft Corp (MSFT) and Amazon Com Inc (AMZN). Click to get this free report iShares MSCI ACWI Low Carbon Target ETF (CRBN): ETF Research Reports Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report iShares ESG Aware MSCI EAFE ETF (ESGD): ETF Research Reports iShares ESG Aware MSCI USA ETF (ESGU): ETF Research Reports To read this article on Zacks.com click here. On the other hand, some investors who believe that it is possible to beat the market by superior stock selection opt to invest in another class of funds that track non-cap weighted strategies--popularly known as smart beta.",3.0
2023-02-28 00:00:00 UTC,AAPL,"Stocks recently featured in the blog include: Apple Inc. AAPL, Linde plc LIN, Marsh & McLennan Companies, Inc. MMC, GSK plc GSK and Expedia Group, Inc. EXPE. Click to get this free report GSK PLC Sponsored ADR (GSK) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Expedia Group, Inc. (EXPE) : Free Stock Analysis Report Marsh & McLennan Companies, Inc. (MMC) : Free Stock Analysis Report Linde plc (LIN) : Free Stock Analysis Report To read this article on Zacks.com click here. Services revenue growth is expected to be negatively impacted by challenging macroeconomic conditions, unfavorable forex, as well as weakness in digital advertising and gaming.",2.0
2023-02-27 00:00:00 UTC,AAPL,"Apple: 48.92% of invested assets Similar to Berkshire Hathaway's core investment portfolio, tech stock Apple (NASDAQ: AAPL) makes up the largest position. Increasing the global supply of oil will take time, which in the interim is helping to buoy the spot price of West Texas Intermediate and Brent crude. With time as an ally, companies like Bank of America can focus on growing their loans and deposits and generate higher net income as the U.S. economy expands.",5.0
2023-02-26 00:00:00 UTC,AAPL,"But almost 60% of Berkshire's portfolio of publicly traded stocks is in just three companies: Apple (NASDAQ: AAPL), Bank of America (NYSE: BAC), and Chevron (NYSE: CVX). If we're talking about great investors, three names that immediately come to mind are Warren Buffett, Bill Ackman, and Michael Burry. And Burry is famous for his call that the housing bubble would collapse prior to the Great Recession, a bet that would yield him and his investors an $800 million profit.",3.0
2023-02-25 00:00:00 UTC,AAPL,"Below is Validea's daily guru fundamental report for APPLE INC (AAPL). Of the 22 guru strategies we follow, AAPL rates highest using our Patient Investor model based on the published strategy of Warren Buffett. APPLE INC (AAPL) is a large-cap growth stock in the Communications Equipment industry.",4.0
2023-02-24 00:00:00 UTC,AAPL,"The company, which counts Apple (NASDAQ: AAPL) as its largest customer, beat the slowdown in the smartphone market last quarter and delivered year-over-year revenue growth that surprised analysts. Shares of chipmaker Cirrus Logic (NASDAQ: CRUS) have been red-hot so far in 2023 amid the broader market rally as well as solid results for its fiscal 2023 third quarter (ended Dec. 24, 2022, and released on Feb. 2). A potential catalyst could send the stock higher Cirrus' near-term outlook doesn't look inspiring right now, but management dropped hints on the latestearnings conference callthat it could gain more business from its largest customer later this year.",4.0
2023-02-23 00:00:00 UTC,AAPL,"MSFT Microsoft $254.77 AAPL Apple $149.40 AMZN Amazon $95.82 BRK-A Berkshire Hathaway $459,375.00 TSLA Tesla $202.07 SCHW Charles Schwab $78.97 PLD Prologis $124.01 Microsoft (MSFT) Source: Asif Islam / Shutterstock.com According to information provided by HedgeFollow.com, Microsoft (NASDAQ:MSFT) ranked second place among favorite hedge fund stocks. Apple (AAPL) Source: Vytautas Kielaitis / Shutterstock.com A stalwart in the consumer tech space, Apple (NASDAQ:AAPL) ranks third among favorite hedge fund stocks per HedgeFollow.com. According to the website, these institutional investors acquired a total of $55.48 billion worth of AAPL stock.",3.0
2023-02-22 00:00:00 UTC,AAPL,"But to avoid a dividend entirely and rely solely on share repurchases as a means to indirectly return cash to shareholders shows a level of hubris from management. A change in advertising tracking and measurement on Apple's mobile operating system dealt a substantial blow to the social network specialist's business. While the company is working to address this issue, management would be wise to reassess its view that all roads lead to a bigger and more successful Meta years from now.",2.0
2023-02-21 00:00:00 UTC,AAPL,"Apple Inc AAPL.O, Amazon.com Inc AMZN.O, Microsoft Corp MSFT.O and Google-parent Alphabet Inc GOOGL.O fell between 1% and 1.4% in premarket trading as yield on the benchmark 10-year Treasury note climbed. 1 U.S. home improvement chainHD.N dropped 3.8% in premarket trading after its fourth-quarter comparable sales fell short of estimates on higher supply-chain costs and weak demand due to inflation. The U.S. stock market got a lift this year from its worst annual showing in more than a decade in 2022, as investors were hopeful that the central bank's rate hiking cycle was nearing its end.",2.0
2023-02-20 00:00:00 UTC,AAPL,"When you look at individual holdings, Apple Inc (AAPL) accounts for about 2.49% of the fund's total assets, followed by Microsoft Corp (MSFT) and Oreilly Automotive Inc (ORLY). Click to get this free report Goldman Sachs ActiveBeta World Low Vol Plus Equity ETF (GLOV): ETF Research Reports Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report O'Reilly Automotive, Inc. (ORLY) : Free Stock Analysis Report iShares MSCI ACWI ETF (ACWI): ETF Research Reports Vanguard Total World Stock ETF (VT): ETF Research Reports To read this article on Zacks.com click here. Designed to provide broad exposure to the Broad Developed World ETFs category of the market, the Goldman Sachs ActiveBeta World Low Vol Plus Equity ETF (GLOV) is a smart beta exchange traded fund launched on 03/15/2022.",3.0
2023-02-19 00:00:00 UTC,AAPL,"Five companies riding the power of this increasing EPS are Apple (NASDAQ: AAPL), Kroger (NYSE: KR), O'Reilly Automotive (NASDAQ: ORLY), Murphy USA (NYSE: MUSA), and Lowe's Companies (NYSE: LOW). Measuring profitability compared to debt and equity, high ROIC generators tend to outperform, making Apple's buyback track record look even more enticing. This low valuation and the company's incredible cash returns to shareholders mean investors could be getting a discount on this steady stock as the market weighs the uncertainty surrounding its mega-merger.",4.0
2023-02-18 00:00:00 UTC,AAPL,"It's no surprise that investors are interested in buying Amazon (NASDAQ: AMZN), Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL), and Apple (NASDAQ: AAPL) stocks. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor, has tripled the market. John Mackey, former CEO of Whole Foods Market, an Amazon subsidiary, is a member of The Motley Fool’s board of directors.",3.0
2023-02-17 00:00:00 UTC,AAPL,"(20:35) - Episode Roundup: TSM, USB, BK, BAC, CVX, AAPL, LPX, PARA Podcast@Zacks.com Every week, Tracey Ryniec, the editor of Zacks Value Investor portfolio, shares some of her top value investing tips and stock picks. Apple AAPL Apple remains Berkshire's largest position in its equity portfolio, at 38.9% of the portfolio. Click to get this free report Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Chevron Corporation (CVX) : Free Stock Analysis Report U.S. Bancorp (USB) : Free Stock Analysis Report Taiwan Semiconductor Manufacturing Company Ltd. (TSM) : Free Stock Analysis Report To read this article on Zacks.com click here.",3.0
2023-02-16 00:00:00 UTC,AAPL,"Shares of high-growth stocks like Tesla TSLA.O, Nvidia NVDA.O, Alphabet GOOGL.O and Apple Inc AAPL.O fell between 0.8% and 2.7% as U.S. Treasury yields rose. By Johann M Cherian Feb 16 (Reuters) - U.S. main stock indexes fell more than 1% on Thursday after stronger-than-expected inflation data and a fall in weekly jobless claims fed into fears that the Federal Reserve will keep raising interest rates to tame high prices. However, signs of a resilient economy and an acceleration in January consumer prices have recently raised concerns among traders that the Fed may not hit pause on its hawkish policies anytime soon, with hopes of rate cuts later this year receding further.",2.0
2023-02-15 00:00:00 UTC,AAPL,"By Foo Yun Chee BRUSSELS, Feb 15 (Reuters) - Norwegian mobile payment app Vipps wants European Union (EU) antitrust regulators to force Apple AAPL.O to allow access to its tap and go technology without any restrictions so that other companies can be more competitive, Vipps Chief Executive Rune Garborg said. Garborg's comments came a day after Apple made a last ditch bid to convince EU antitrust regulators that it does not block rivals' access to its technology used for mobile wallets at a closed hearing. Vipps, owned by a consortium of Norwegian banks and which merged with Danish peer MobilePay last year, said the issue is critical because of Apple's popularity in the Nordics and the increasing use of mobile payments, which is powered by near field communication (NFC) technology.",2.0
2023-02-14 00:00:00 UTC,AAPL,"Especially high volume was seen for the $150 strike put option expiring February 17, 2023, with 68,070 contracts trading so far today, representing approximately 6.8 million underlying shares of AAPL. Below is a chart showing CHPT's trailing twelve month trading history, with the $12 strike highlighted in orange: Apple Inc (Symbol: AAPL) options are showing a volume of 719,906 contracts thus far today. That number of contracts represents approximately 72.0 million underlying shares, working out to a sizeable 97% of AAPL's average daily trading volume over the past month, of 74.2 million shares.",3.0
2023-02-13 00:00:00 UTC,AAPL,"All U.S. indexes clocked their worst declines last year since the financial crisis of 2008, led by a 33% slump in the tech-heavy Nasdaq , on fears that the Federal Reserve would tip the economy into a recession with its hawkish monetary policy. Meanwhile, Meta rose 2.2% on reports over the weekend that the Facebook parent is preparing to announce a fresh round of job cuts. Markets now await January inflation on Tuesday and retail sales data later in the week to reassess their bets on the central bank's monetary policy path.",2.0
2023-02-12 00:00:00 UTC,AAPL,"AVGO stock did retreat recently on reports that Apple (NASDAQ:AAPL) plans to stop using its chips in favor of its own semiconductors and microchips. On the date of publication, Joel Baglole held a long position in AAPL. According to Contrive Datum Insights, which covers the industry, the global 5G market is expected to grow at a compound annual growth rate of nearly 50% and reach nearly $200 billion by 2030.",3.0
2023-02-11 00:00:00 UTC,AAPL,"Now, Amazon is fixing its mistakes and trying to return to positive free cash flow (FCF) by laying off workers, cutting programs, and making other cost-saving moves. However, as investors continue to see positive economic indicators, this revenue stream could open up again by the end of the year, giving Alphabet an explosive upside. The electric vehicle (EV) maker recently cut prices to increase its competitiveness, but management still believes it can maintain a 20% gross margin (one of the best in the industry) across its production.",4.0
2023-02-10 00:00:00 UTC,AAPL,"Three companies – Apple AAPL, Exxon Mobil XOM, and Visa V – boast strong cash-generating abilities. Image Source: Zacks Investment Research In addition, AAPL shares currently trade at a 24.9X forward earnings multiple, below the steep highs of 31.3X in 2022 and modestly above the Zacks Computer and Technology sector average. And all three companies above – Apple AAPL, Exxon Mobil XOM, and Visa V – have little issue generating cash.",4.0
2023-02-09 00:00:00 UTC,AAPL,"That said, let's consider two companies that are great ""forever"" candidates: Pfizer (NYSE: PFE) and Apple (NASDAQ: AAPL). However, we are no longer in a state of emergency, and Pfizer's coronavirus sales will drop starting this year, leading to a massive decline in total revenue. On the bottom line, the tech giant's net earnings per share dropped to $1.88, down from $2.10 reported in the comparable period of the previous fiscal year.",2.0
2023-02-08 00:00:00 UTC,AAPL,"In short, artificial intelligence is having its ‘iPhone Moment.’ When Apple (AAPL) released the first iPhone, the internet had been around for many years. Broadly speaking, artificial intelligence is technology that uses data to learn and improve over time without the need for human intervention or oversight. But it wasn’t until that breakthrough consumer product – with robust technological power literally in the palms of our hands – that we exploded into the internet era.",5.0
2023-02-07 00:00:00 UTC,AAPL,"Apple (NASDAQ: AAPL) posted a weaker-than-expected earnings report on Feb. 2, which it largely attributed to supply chain disruptions for the iPhone 14 and its sluggish sales of Macs and Apple Watches. Apple doesn't sell its hardware as loss leaders, so the rumored $3,000 price tag for the Reality Pro should easily cover its production and marketing costs. Apple ended its latest quarter with a whopping 935 million paid subscribers across all its services, giving it a tremendous audience for introducing its new headset-oriented features.",3.0
2023-02-06 00:00:00 UTC,AAPL,"Senator Asks Apple and Google to Ban TikTok App On Feb. 2, 2023, Colorado Senator Michael Bennett took to a big step forward by writing a formal letter to both Tim Cook, CEO of Apple Inc. (NASDAQ: AAPL), and Sundar Pichai, CEO of Alphabet Inc. (NASDAQ: GOOGL) owned Google to ban the TikTok app from its app stores. Bulls argue that the growing MAU sets up the ARPU to snap back quicker on a larger scale when the digital advertising market rebounds. These are to grow its community, deepen engagement with its products, and accelerate and diversify topline growth while continuing to invest in augmented reality.",3.0
